type,release_year,rating,country,listed_in
0,2017,11,600,286
0,2016,9,573,278
1,2013,11,503,100
0,2017,11,86,321
0,2013,6,45,120
0,2016,11,600,227
0,2018,11,600,335
0,2007,6,600,124
1,2013,9,677,231
0,2016,11,600,208
1,2014,12,600,442
0,2015,11,251,279
0,2018,11,15,339
0,2005,8,600,359
0,2017,7,600,182
1,2015,9,733,381
0,2009,8,600,340
0,2017,11,105,52
1,2016,9,600,482
0,2016,12,58,124
0,2017,12,58,124
0,2017,12,58,124
1,2013,12,733,408
0,2018,11,274,52
0,2016,10,356,278
0,2018,11,600,359
1,2017,12,733,418
0,2010,7,600,333
0,2017,11,600,271
0,2018,11,438,315
0,2017,11,600,49
0,1960,9,600,176
0,2016,8,39,315
0,2016,8,600,355
1,2017,12,503,104
0,2014,9,272,327
0,2016,11,2,217
1,2009,11,433,375
0,2018,11,570,197
0,2015,9,251,322
1,2018,13,733,418
0,2017,13,733,120
0,2017,13,733,120
1,2016,9,301,396
1,2014,9,348,247
0,2016,11,600,194
0,2017,10,600,126
1,2014,11,58,288
0,2014,8,600,314
1,2012,9,433,375
0,1998,7,600,227
0,1992,8,715,267
1,2016,11,162,241
0,2019,9,196,271
0,2017,12,251,197
0,2016,11,279,322
1,2012,13,600,418
0,2008,9,386,322
0,2015,8,587,330
0,1976,8,600,169
0,2009,7,600,354
0,2012,8,687,182
1,2015,9,317,79
0,2006,7,524,0
0,1992,11,239,39
0,1992,11,239,39
1,2015,11,733,389
0,1958,5,600,171
0,2015,9,107,271
0,2010,6,603,124
0,2018,12,58,278
0,2016,11,368,57
0,2012,12,251,278
0,2000,7,600,305
0,2014,12,251,308
0,2010,9,251,197
0,2000,9,251,217
0,2017,9,378,197
0,2010,10,225,278
0,2018,6,600,305
0,2016,9,272,325
0,2017,7,709,305
0,2005,6,586,124
0,2003,7,600,20
0,1973,3,600,121
0,2013,12,251,216
0,1997,8,600,184
0,2017,11,241,39
0,2016,12,600,285
0,2015,9,254,315
1,2016,9,15,381
0,2012,8,600,355
1,1999,9,503,117
0,2018,14,733,438
0,2018,14,733,120
0,2018,14,733,438
0,2019,14,251,120
0,2017,9,251,214
0,2005,3,600,124
0,2018,11,366,197
0,1988,8,600,267
1,1994,10,733,507
0,2017,11,105,52
0,2017,11,733,466
0,2012,5,669,315
0,1968,3,586,122
0,2009,8,621,359
0,2017,11,600,285
0,2014,6,600,203
1,2018,11,600,288
0,2012,12,86,227
0,2015,10,600,142
0,2004,6,600,124
0,2018,6,600,126
0,2006,8,2,328
1,2017,14,336,418
0,2017,9,378,214
0,1975,12,251,163
0,2009,7,600,47
1,2016,12,503,102
0,2002,8,47,315
0,2016,11,503,328
1,2018,9,503,99
0,2019,11,600,285
0,2010,7,716,60
0,1993,12,600,305
0,2018,11,600,182
1,2012,12,251,289
0,1973,6,600,14
0,2006,7,600,229
1,2017,9,503,96
0,2017,11,600,285
0,2013,8,586,340
0,2012,8,231,31
0,2014,8,183,322
0,2008,7,600,47
1,2015,11,733,390
1,2016,11,733,390
1,2017,11,733,389
1,2016,11,733,390
1,2016,11,733,389
1,2016,11,733,390
0,2005,7,653,339
0,2007,7,600,20
0,2017,12,251,209
1,2017,9,600,231
1,1999,11,600,231
0,2016,9,251,196
0,2015,8,220,315
0,2008,9,251,322
0,2016,8,94,340
1,2018,9,733,405
0,2017,12,600,271
0,2002,11,251,39
0,2016,11,515,340
1,2018,9,600,302
0,2016,11,129,281
0,2013,8,600,316
0,2014,11,743,349
0,2017,8,279,286
0,2014,11,489,328
0,2008,9,251,38
0,2014,9,733,322
1,2018,11,600,442
0,1967,9,600,171
0,2017,6,58,124
0,2016,11,733,278
0,2009,6,600,120
0,2018,9,58,340
1,2017,11,15,232
0,2016,10,600,276
0,2004,8,653,314
0,2016,11,251,196
1,2017,11,162,239
0,2000,7,483,54
0,2017,8,600,341
0,2013,8,600,271
0,2015,9,251,39
0,2015,11,489,346
0,1989,6,600,305
0,2003,6,600,124
0,2019,11,600,316
0,2015,5,2,46
0,2017,9,251,322
0,2015,11,668,315
0,2013,8,600,316
1,2013,12,15,390
0,2017,12,213,322
0,2016,11,212,315
1,2016,11,340,238
0,2015,11,600,285
0,1997,7,600,0
0,2015,12,279,318
0,2016,11,251,328
0,2016,8,572,340
0,2015,8,721,328
0,2003,11,251,349
1,2015,11,251,416
0,2016,9,251,322
0,1991,5,586,172
1,2017,11,105,241
1,2017,11,480,408
0,2017,11,600,314
0,2018,12,352,214
0,2015,8,600,271
0,2018,11,503,182
0,2006,9,251,357
0,2018,9,600,340
0,2016,7,600,196
0,2016,9,251,196
0,2012,15,600,124
0,2011,12,58,227
0,2010,8,600,182
0,2017,8,600,341
0,2017,11,503,370
1,2017,11,600,231
1,2016,11,15,241
0,2002,11,251,371
0,2016,9,600,271
0,2018,8,600,355
0,2014,5,149,278
0,2018,8,600,0
0,1992,8,600,466
0,2018,11,733,340
0,2017,11,600,355
0,2017,9,150,52
0,2016,8,576,508
0,2019,9,600,508
0,2016,11,160,322
0,2017,11,58,354
1,2017,12,251,372
0,2004,12,251,322
0,2007,9,251,25
0,2018,9,108,55
0,2017,12,503,271
0,2017,12,503,278
0,2015,5,165,322
0,2002,7,586,0
0,2002,9,251,324
1,2007,11,600,467
0,2010,7,600,182
1,2016,10,58,297
0,1985,9,239,52
0,2017,11,600,271
0,2017,9,600,508
0,2009,8,432,55
1,2017,11,733,114
0,1965,7,682,176
0,2016,11,600,340
0,2019,12,600,120
0,2014,6,600,137
0,2019,8,137,371
0,2015,9,600,208
0,2015,7,600,182
0,2010,8,605,341
0,2015,11,162,34
0,2016,11,162,34
0,2017,9,162,34
0,2016,8,503,346
0,2016,11,503,278
0,2016,8,600,196
0,1997,8,600,340
0,2005,8,523,47
1,2013,9,600,444
0,1989,9,239,25
0,2008,7,600,306
0,2017,12,600,271
0,2003,6,600,124
0,2018,6,179,124
0,1996,7,600,60
0,2015,7,600,60
0,2000,6,600,60
0,2017,7,600,60
0,2018,13,733,120
1,2016,9,705,457
0,2017,10,600,271
0,2017,11,212,279
0,2017,12,215,278
0,2018,12,600,305
1,2015,11,600,231
1,2015,9,627,238
0,2014,9,379,315
0,2003,9,251,39
0,2003,7,600,182
0,2016,9,503,271
0,2014,6,600,148
1,2014,13,45,418
1,2015,12,503,102
1,2018,9,733,102
0,2015,6,600,305
0,2010,7,600,227
1,2009,11,480,389
0,2010,7,600,333
0,1983,11,600,466
0,2018,9,251,325
0,2015,9,251,322
0,2009,12,251,315
0,2004,11,251,328
0,2012,8,619,0
1,2008,11,121,238
1,2010,11,121,238
1,1979,12,340,152
0,2017,9,741,278
1,2010,9,600,454
0,2017,9,441,278
0,2016,12,733,135
0,2006,11,352,368
0,2016,10,503,271
0,2019,8,600,337
0,2014,9,162,278
0,2015,11,733,278
0,2016,12,733,278
0,2015,12,503,271
0,2016,11,600,355
0,2016,12,272,322
0,2016,11,15,324
1,2017,12,600,442
0,2014,9,63,278
0,2006,7,600,227
1,2018,11,733,395
0,2002,9,251,315
1,2016,9,503,96
0,2012,8,600,0
1,2018,11,733,250
0,2013,8,82,359
0,2016,9,600,271
0,2018,11,58,318
0,1973,8,246,14
0,2015,7,674,334
0,2002,8,600,41
0,1990,11,392,196
0,1985,5,2,187
0,2016,9,340,325
0,2018,9,251,364
0,2018,8,301,323
1,2019,12,733,372
0,2007,6,600,127
0,1997,8,586,353
0,2019,11,600,321
0,2019,8,451,328
1,2014,12,503,100
0,2001,7,600,229
0,2015,8,503,315
1,2011,9,105,389
1,2008,9,733,408
0,1996,8,600,0
0,2013,11,368,278
0,2012,5,600,227
0,2001,8,600,0
0,2019,9,600,38
1,2006,11,586,117
0,2010,11,489,214
0,2011,12,489,217
0,2014,12,489,214
1,2009,9,489,241
0,2017,11,600,227
0,2017,11,600,314
1,2009,11,317,80
1,2015,10,503,96
0,2011,9,251,39
0,2019,9,600,182
0,1998,8,600,508
0,2017,11,212,315
0,2015,9,251,278
0,2019,9,600,508
0,2014,5,251,315
0,2017,11,150,214
1,2016,11,733,239
0,1998,8,600,184
1,2015,11,251,416
0,2017,11,600,271
0,1971,3,600,175
0,2015,5,366,322
0,2008,14,503,124
0,2016,12,600,271
1,2015,9,489,239
0,2017,11,600,271
0,2015,12,272,322
0,2000,8,600,269
0,2003,8,618,355
0,2006,8,653,341
0,2016,9,305,278
0,2013,11,251,315
0,2018,9,600,227
0,2017,8,517,0
0,2016,11,503,346
0,2017,9,733,286
0,2015,5,600,271
0,2019,9,496,281
0,1982,8,239,52
0,2008,7,86,305
0,2016,9,150,214
0,2018,11,600,317
1,2016,14,433,419
0,1978,11,239,52
0,2017,11,502,278
1,2017,12,733,297
1,2011,9,600,408
0,2015,6,441,275
0,2010,8,600,305
0,2015,12,600,271
0,2012,8,340,322
0,2019,11,503,182
0,2018,11,600,271
0,1977,3,600,120
1,2017,9,600,442
0,2017,9,503,279
0,1956,3,600,19
1,2016,12,503,102
0,2018,11,45,281
0,2016,11,557,281
1,2011,11,503,408
0,2011,6,600,271
0,2008,7,228,227
1,2016,11,447,238
0,1994,8,503,163
0,2007,8,653,340
0,2012,8,611,196
0,2018,11,600,196
0,2007,6,600,124
0,1993,6,648,137
0,2015,8,695,271
0,2016,11,150,214
0,2015,11,600,314
0,2019,12,600,306
0,2009,8,600,341
0,2016,8,212,346
0,2017,9,150,126
0,2010,8,205,52
0,2016,6,600,281
1,2011,12,598,100
0,2011,12,598,438
0,2011,12,598,438
0,2008,8,600,314
0,2015,12,86,143
0,2016,11,600,271
0,2019,11,743,39
0,2017,11,715,340
0,2009,6,600,124
0,2017,11,46,315
1,2018,9,251,408
0,2013,9,405,322
0,2017,12,272,325
1,2009,11,480,406
1,2014,12,251,399
0,2002,8,679,305
1,2013,11,317,80
0,2009,12,272,143
0,2011,12,272,143
0,2016,11,320,355
0,2016,11,251,322
0,2018,12,251,305
0,2017,12,600,282
1,2015,12,503,100
1,2016,12,503,100
1,2016,11,467,237
0,2003,6,603,124
1,2011,13,304,429
0,2010,8,600,224
0,2014,6,586,124
1,2017,11,600,257
0,2008,7,600,20
0,2005,7,600,227
0,1990,9,251,39
0,2017,11,488,341
0,2013,11,317,5
0,2007,7,603,60
0,2014,11,317,5
1,2012,9,600,442
0,2013,9,317,5
0,1997,11,251,39
0,2005,9,272,322
0,1958,3,600,164
0,2012,7,525,314
0,2013,9,386,214
0,2012,5,600,286
1,2010,9,733,408
0,2018,6,600,138
0,2016,12,600,271
0,2017,5,108,52
0,2014,6,600,306
0,2018,6,600,306
0,2017,11,503,315
0,1979,12,251,163
0,2013,13,317,368
0,1995,7,586,0
0,2019,11,600,305
0,2016,8,15,508
0,2006,9,251,214
0,2018,8,600,356
1,2015,9,489,412
0,2016,8,600,208
0,2014,8,600,305
0,2019,11,600,196
0,2012,11,150,322
0,2005,6,652,305
0,2014,8,720,64
0,1990,8,600,171
0,2017,11,600,314
0,2011,8,618,230
0,2018,6,715,124
0,2001,8,726,197
0,2003,8,644,355
0,2015,9,251,315
0,2008,8,228,305
1,2017,9,503,104
0,2013,11,251,216
0,2017,11,600,208
0,1978,6,600,164
1,2017,12,503,297
0,2015,8,600,355
0,2016,11,366,209
0,2016,11,600,271
0,2016,12,600,282
0,2015,12,58,281
0,2015,10,503,278
0,2015,11,96,214
0,2013,11,489,214
0,2013,9,489,214
1,2016,11,733,405
0,2010,9,251,197
0,2014,9,489,217
0,2007,6,717,130
0,2009,7,683,6
0,2015,9,600,60
0,2000,9,251,324
0,1987,8,600,36
0,2017,9,150,214
0,2017,8,600,508
0,2013,9,600,271
1,2015,11,600,503
0,2017,10,503,362
1,2013,9,480,389
0,2017,11,600,342
0,2014,5,340,217
1,2015,11,600,483
0,2015,11,503,314
0,2015,8,409,55
0,2005,9,733,286
0,2008,8,600,183
0,2004,8,622,183
0,2015,9,600,271
1,2014,9,503,96
0,2010,10,618,124
1,2017,14,336,429
0,2015,12,600,286
0,2016,5,600,271
0,1999,12,251,22
1,2015,9,272,390
0,2017,11,600,277
0,2018,11,600,342
0,2017,11,15,278
0,2016,11,600,355
0,2011,8,292,0
0,2015,7,714,271
0,2018,8,600,355
0,2018,11,600,342
0,1998,11,15,316
0,2017,9,600,271
0,2001,7,600,227
0,2017,11,600,508
1,2018,11,58,381
0,2016,6,629,120
1,2015,11,618,502
0,2015,8,600,24
0,2016,8,600,314
0,2004,7,600,33
0,2013,8,600,334
0,2018,9,600,305
0,1976,9,251,22
0,2016,11,600,341
0,1997,11,241,52
1,2018,11,134,408
0,2017,11,600,0
1,2015,14,433,374
0,2010,9,251,349
0,2016,9,105,371
0,2015,9,15,280
1,2016,9,503,97
0,2015,12,503,271
0,2010,11,271,349
1,2015,11,2,238
0,2017,9,251,322
1,2016,12,15,99
0,2005,7,600,227
0,2016,12,503,286
0,2017,9,162,278
0,2015,12,378,325
1,2016,13,600,418
0,2006,11,489,197
0,2015,11,15,323
0,2016,11,675,204
0,2016,5,600,271
0,2008,9,485,202
0,2010,11,485,202
0,2017,9,251,322
0,2019,12,733,315
0,2011,7,600,333
0,2018,7,600,305
0,2011,6,600,124
0,2018,9,251,126
0,2018,6,600,305
0,2017,9,703,281
1,2015,11,485,390
0,2013,8,618,312
1,2016,9,503,100
0,2013,9,251,346
0,2016,9,290,278
0,2017,12,733,278
0,2017,8,600,305
0,2016,5,600,182
0,2016,11,503,208
0,2007,7,600,230
1,2017,9,38,241
0,1975,11,393,173
0,2018,6,600,124
0,2012,7,618,355
0,2016,9,618,271
0,2016,9,422,209
0,2017,12,715,285
0,2000,6,600,124
0,2017,7,348,182
0,1997,8,600,182
0,2015,5,84,278
1,2018,11,733,104
0,1995,7,600,333
0,2016,12,600,271
0,2012,9,251,322
0,2009,7,600,60
0,1999,10,251,324
0,2006,12,251,363
1,2011,12,378,390
0,2014,11,503,343
0,2010,8,58,0
0,2015,8,708,49
1,2015,9,503,99
0,2016,11,600,210
0,2018,11,600,210
0,2005,8,600,317
1,2018,9,733,374
0,2016,11,2,349
0,2010,11,259,315
0,2016,6,503,286
0,2017,9,600,271
0,2018,9,600,271
1,2016,9,340,395
0,2016,9,105,197
0,2015,5,113,278
0,2018,8,503,0
0,2016,8,600,36
0,2011,7,600,182
0,2017,9,733,134
0,2014,9,485,217
0,2016,8,529,314
0,2015,7,600,196
0,2013,6,600,309
1,2019,11,600,482
0,2016,11,71,281
0,2014,8,108,55
0,2010,9,251,217
1,2014,12,600,448
0,2008,6,640,120
0,2013,5,600,466
0,2009,6,653,132
0,1974,16,162,325
1,2012,9,480,389
0,2017,8,600,36
0,2017,7,590,349
0,2014,9,489,325
0,2019,11,416,60
0,2017,11,251,325
0,2017,8,586,508
0,2015,11,701,271
0,2018,6,600,124
0,2014,5,251,315
1,2015,12,503,102
0,2008,7,600,13
0,1989,7,600,8
0,1981,6,600,8
0,1984,6,600,8
0,2016,11,600,340
0,2013,6,600,271
0,2016,12,503,278
0,2009,8,228,0
0,2008,6,227,13
0,2005,9,251,39
1,2017,11,503,100
1,2015,9,600,231
1,2017,9,295,289
1,2018,11,503,442
0,2013,7,340,197
1,2007,11,58,259
0,2016,9,600,182
0,2015,8,58,326
0,2004,12,317,5
0,2003,9,317,5
0,2002,9,317,5
0,2009,7,600,339
0,2018,12,58,271
0,2017,11,427,315
0,2006,14,251,315
0,2010,9,251,197
0,2018,9,600,286
0,2014,6,600,148
1,2011,14,95,418
0,2015,9,251,325
1,2014,12,503,291
1,2015,11,433,376
0,2013,11,251,324
0,1995,6,600,124
0,2012,9,733,216
0,2015,11,441,217
0,2017,9,150,216
0,2014,5,600,286
0,2018,14,733,120
0,2006,9,251,325
0,2013,6,165,147
0,2018,11,58,286
1,2016,11,675,241
0,1997,8,600,340
0,2015,9,743,197
0,2009,9,251,322
0,2014,13,733,438
0,2013,9,251,315
0,2012,9,251,315
0,2016,9,378,197
1,2008,10,317,398
0,2001,8,600,183
0,1973,11,392,325
1,2019,10,600,442
0,2015,7,600,271
1,2008,9,600,154
0,2014,8,600,331
0,2018,9,293,274
0,2016,11,600,282
1,2009,9,251,408
0,1973,8,600,285
1,2017,14,405,418
0,2011,6,600,271
0,1960,9,733,39
0,2017,9,503,280
0,2005,9,251,278
0,2012,7,600,60
0,2013,11,251,371
0,2017,11,733,285
0,2018,11,600,319
1,2015,9,503,118
0,2017,11,251,52
1,2015,11,96,396
1,2016,9,340,396
0,1997,9,251,217
0,2011,6,600,124
0,2017,9,733,271
0,2009,7,600,194
0,2011,7,600,227
0,2005,8,600,196
0,2015,7,603,60
0,2005,7,229,227
0,1992,9,239,25
0,2011,3,600,285
1,2012,11,317,77
0,2002,7,544,36
1,2013,9,489,239
0,2017,9,251,322
0,2015,12,251,325
0,1981,9,251,39
0,2017,12,251,322
0,2016,11,251,39
0,2016,9,251,325
0,2014,6,643,137
0,2010,9,251,324
0,2016,11,503,508
0,2017,9,251,315
0,2017,9,251,349
0,2008,9,251,363
0,2001,7,600,227
0,1982,12,251,196
0,2006,5,600,466
0,2017,9,251,322
0,2005,9,251,197
1,1990,9,600,288
1,2014,12,600,288
1,1996,12,600,288
0,2011,8,600,466
0,2013,8,600,466
0,2010,11,600,466
0,2017,11,600,282
1,2017,9,378,237
0,1993,9,251,39
1,2018,9,251,240
1,2013,9,251,408
0,2006,9,251,197
1,2011,9,251,241
0,1980,12,251,161
0,2003,9,251,216
0,2018,9,251,315
0,2017,8,600,0
0,2016,11,600,0
0,1995,8,600,212
0,2015,9,386,327
0,2015,8,355,39
0,2003,8,683,0
0,2004,8,600,0
0,2016,11,503,51
0,2015,9,162,278
0,2016,11,600,0
0,2011,8,600,38
0,1988,7,600,185
0,2010,7,600,27
0,2016,11,247,39
0,2014,8,503,321
0,2015,5,600,314
0,2005,7,618,20
1,2018,12,733,102
0,1996,7,600,191
0,2017,8,166,305
0,2015,12,251,214
0,1997,8,600,508
1,2016,9,733,390
1,2017,9,503,104
0,2013,9,336,206
0,2015,8,628,355
0,1945,9,600,170
0,2009,7,716,463
0,2016,10,503,271
1,2014,12,733,289
0,2012,7,569,39
0,1972,9,251,365
0,2014,11,371,220
0,2009,14,733,120
0,2013,14,733,120
0,2016,13,733,120
0,2012,14,733,120
0,2017,14,251,120
0,2017,14,733,120
0,2010,14,733,120
0,2013,14,733,120
0,2015,8,600,314
1,2019,14,733,418
0,2013,5,600,341
0,2017,8,600,194
0,2017,11,251,315
0,2004,8,243,21
0,2010,14,348,124
0,2010,12,600,124
0,2017,12,110,25
0,2017,9,733,325
0,1998,8,503,285
1,2014,9,489,390
0,2012,11,489,197
0,2000,12,251,325
0,2017,11,600,439
0,2004,12,251,365
0,2016,11,2,214
0,2017,8,600,271
0,1987,7,600,175
0,2016,11,301,214
1,2016,9,733,408
1,2017,11,340,238
1,2010,12,340,150
1,2016,9,123,238
0,2016,9,251,328
0,2011,11,485,346
0,2016,8,239,0
0,2006,7,600,463
0,2018,4,600,208
1,2015,9,121,396
0,2010,11,251,322
1,2011,9,503,109
0,2017,9,687,0
1,2015,9,433,235
0,2019,11,600,316
0,2015,8,579,0
0,2010,8,640,318
0,2017,9,162,281
0,2014,12,162,278
0,2010,6,675,227
0,2003,13,600,120
0,2011,13,600,438
0,2011,13,600,438
0,2011,13,733,120
1,2018,13,503,110
0,2017,11,251,206
0,2014,7,618,43
0,2010,6,603,120
0,2017,11,105,55
0,1982,9,239,32
1,2017,12,600,288
0,2010,8,600,47
1,2018,13,134,418
0,2018,10,733,278
0,2016,15,136,7
1,2017,13,733,418
0,2013,15,679,124
0,2016,11,162,281
0,1946,12,600,170
1,2014,11,489,389
0,2018,9,600,221
1,2014,12,58,442
0,2014,8,600,205
0,2018,12,600,282
1,2009,10,600,102
1,2014,9,503,102
0,2018,11,58,345
0,1997,9,239,52
0,2018,12,600,306
0,1992,8,340,173
0,2015,8,600,340
0,2012,7,668,305
0,2013,9,150,52
0,1990,9,733,285
0,1983,9,239,54
1,2015,11,15,429
0,2016,14,15,124
0,2016,14,15,124
0,2016,6,662,314
0,2000,7,600,182
0,2018,15,733,124
0,2019,14,733,124
0,2019,14,733,124
0,2016,5,600,196
1,2017,10,600,429
0,2014,9,600,508
0,2016,7,600,271
1,2017,9,441,232
1,2013,9,340,237
0,1998,8,503,24
0,2013,8,586,314
0,2012,7,206,55
0,2017,11,340,315
0,1976,6,600,16
0,1962,8,586,176
1,2015,11,503,97
0,2017,9,58,280
0,1990,9,239,25
0,2015,5,212,214
0,2015,9,251,327
1,2015,11,733,395
0,2017,9,733,278
1,2012,9,121,232
0,2017,9,606,286
1,2015,11,480,389
0,2019,11,600,227
0,2010,11,239,197
0,2017,9,251,217
0,1994,9,239,25
1,2012,12,433,375
1,2016,11,733,406
0,2018,11,600,340
0,2011,9,150,217
0,2015,9,272,217
1,2013,10,503,104
0,2014,8,226,217
0,2016,11,600,271
0,2006,11,600,316
0,1995,9,239,322
0,2016,12,2,281
1,2010,12,105,389
0,2005,9,251,325
0,2018,9,251,349
0,2015,11,5,219
0,2017,9,251,371
0,2017,12,254,322
0,2012,8,600,182
0,2014,11,251,346
0,1979,8,30,16
0,2008,7,600,182
0,1987,5,600,267
0,2016,11,239,322
0,2016,9,251,315
0,2017,11,600,271
0,2016,11,96,371
1,2017,14,301,429
1,2016,9,317,80
0,2013,13,165,120
0,2018,9,162,34
0,2016,12,368,135
0,2013,9,251,39
1,2015,9,251,404
1,2014,9,251,404
1,2010,9,251,405
0,1981,12,239,214
1,2013,9,490,390
0,2005,9,251,216
0,1989,12,251,324
0,2017,12,251,322
0,2018,11,600,341
0,2013,8,632,36
0,2015,8,528,217
1,2018,12,733,384
0,1983,11,251,315
0,2017,9,251,325
0,2014,7,600,314
0,2016,9,600,314
0,2014,9,600,212
0,2017,11,503,278
0,1999,7,503,197
0,2017,11,251,315
0,2017,9,251,315
0,2017,11,503,355
0,2016,8,86,0
1,2018,9,600,288
0,2016,9,733,438
0,2016,11,251,315
1,2019,9,600,443
0,1986,8,241,52
0,2002,8,600,466
0,2017,12,600,274
0,2016,9,251,278
0,2014,12,733,286
0,2013,6,600,60
0,2017,6,317,66
0,2018,6,715,147
1,2016,9,503,104
0,1983,9,251,315
0,2016,5,433,52
0,2017,11,2,315
0,2006,9,251,197
0,2013,9,600,314
0,2014,11,239,322
0,2017,9,150,216
0,2016,12,600,271
0,2017,12,600,271
0,1988,12,251,217
0,2016,11,340,197
0,2016,8,58,321
0,1973,8,600,172
0,2017,12,58,305
0,1985,11,395,349
0,2017,9,503,271
1,2013,10,503,100
1,2012,12,15,442
0,2017,12,251,325
1,2016,9,733,389
0,2003,8,600,196
0,2017,11,433,328
0,2018,9,233,271
0,1997,7,600,28
0,2002,7,600,28
0,2016,11,81,314
0,2009,8,272,39
1,2018,9,733,408
1,2015,11,441,413
0,2018,11,366,214
1,2016,12,600,383
0,2009,9,251,218
0,2015,8,503,39
0,2016,6,616,124
1,2018,9,251,399
0,2016,7,661,60
1,1996,14,733,418
0,2008,8,600,316
0,2017,9,251,322
1,2013,12,600,442
0,2004,6,86,143
0,2012,6,618,124
0,2016,11,251,324
1,2015,9,340,238
0,2015,7,317,65
0,2014,7,376,322
0,2017,9,600,452
0,2011,5,600,271
1,2015,11,480,389
0,2015,11,600,285
0,2016,5,600,314
0,2017,9,715,271
0,2018,11,571,36
0,2014,12,336,217
0,2015,8,600,314
0,2016,11,251,315
0,2017,11,600,45
0,2015,8,600,321
0,2019,9,366,322
0,2017,8,106,305
1,2014,9,433,375
0,2003,7,600,305
0,2016,8,707,508
1,2015,12,733,104
0,1997,8,600,20
1,2014,12,503,102
0,2016,6,58,124
0,2017,11,150,214
0,2017,6,226,120
0,2013,14,600,120
0,2015,14,600,147
0,2012,14,600,120
0,2014,14,600,120
0,2013,14,600,120
0,2011,14,600,120
0,2014,14,600,120
0,2012,14,600,120
0,2016,14,600,120
0,2015,14,600,120
0,2010,14,600,120
0,2013,10,600,120
0,2013,14,600,120
1,2012,13,58,418
0,2005,7,653,227
1,2013,10,503,100
1,2011,10,503,100
0,2009,8,586,319
0,2016,8,600,316
0,2015,8,165,25
0,2015,9,381,315
0,2016,8,228,315
0,2013,11,600,271
0,2011,9,251,322
0,2016,15,251,124
0,2017,6,15,34
0,2013,8,600,182
0,2016,7,600,305
0,2002,7,600,227
0,2015,9,299,278
0,1984,9,239,197
0,2007,7,600,182
0,2012,9,150,214
0,2012,7,600,314
0,2004,12,251,217
0,2014,6,162,120
0,2014,6,600,124
0,2007,5,600,185
1,2017,11,600,231
0,1962,12,600,17
0,2010,12,58,124
0,2005,12,251,315
0,2017,9,600,306
0,2013,9,150,214
0,2016,7,600,208
0,2015,11,58,227
0,2015,11,301,305
1,2017,12,503,104
0,2016,7,473,197
1,2017,9,733,398
0,2015,13,618,124
0,2014,13,618,124
0,2013,9,733,197
0,2001,9,239,25
0,2015,11,503,271
0,2009,7,600,305
1,2013,11,503,99
0,2012,11,485,39
0,2011,8,586,333
0,2014,9,733,214
1,1999,9,600,490
0,2017,12,251,346
0,2006,6,687,230
0,2016,12,307,278
0,2017,11,279,341
0,2016,12,610,271
0,1982,9,251,25
0,2016,5,600,314
0,2011,9,317,5
0,2017,11,600,466
0,2016,11,600,271
0,1993,7,733,24
0,2016,10,600,271
0,2004,6,600,7
0,2016,9,251,322
0,2016,8,600,182
0,2015,8,600,314
1,2018,12,586,297
1,2016,10,600,297
0,2016,10,600,271
1,2009,12,715,102
1,2009,12,715,102
1,2016,12,503,102
0,1945,11,600,170
0,2016,8,98,322
0,2018,12,600,306
0,2004,6,600,124
0,2016,5,600,271
0,2007,7,600,60
0,2017,9,251,39
0,2018,11,600,314
0,2013,8,600,321
0,2014,8,600,321
0,2008,7,603,333
1,1981,14,317,86
1,1997,10,86,429
0,2005,12,251,214
0,2018,11,96,197
0,2007,6,600,227
1,2016,8,368,412
0,2020,14,600,120
0,2019,12,271,120
0,2019,12,671,124
1,2004,5,503,116
0,2017,9,600,271
0,2017,10,600,134
0,2018,10,600,271
0,2017,12,600,271
0,2017,12,600,271
0,2017,12,600,271
0,2017,10,600,271
0,2018,9,600,271
0,2017,10,600,271
0,2017,12,600,271
0,2018,12,600,271
0,2017,9,600,271
0,2017,12,600,271
0,2017,12,600,271
0,2017,12,600,271
0,2017,12,600,271
0,2018,10,600,271
0,2017,12,600,271
0,2018,12,600,271
0,2018,12,600,271
0,2012,10,600,438
0,2017,7,600,340
0,1995,7,600,305
0,2016,11,600,285
0,2009,8,513,305
1,2016,11,212,241
1,2018,11,733,292
0,2012,12,295,278
0,2015,11,301,280
1,2011,11,317,76
1,2016,9,503,96
0,2013,5,140,315
0,2013,11,141,315
1,2016,11,733,390
0,2016,8,503,280
0,2014,8,600,196
0,2009,3,202,278
0,2018,8,15,60
0,1960,12,600,15
0,2007,7,600,20
0,2004,7,600,20
1,2017,9,239,241
0,2015,11,441,214
0,2016,8,600,0
0,2011,11,485,206
0,2012,11,485,206
0,2015,11,733,206
0,2017,9,600,271
1,2013,12,600,288
1,2018,13,162,418
0,2012,11,150,217
0,1983,9,239,52
0,2017,9,48,274
0,2016,9,251,322
0,2018,9,600,285
0,2018,12,600,285
0,2018,11,600,285
0,2018,12,600,285
0,2019,11,503,322
0,1968,7,314,18
0,2016,12,485,325
0,2013,6,600,285
0,2017,10,251,280
0,2018,11,600,305
0,2017,11,600,271
0,2016,11,251,324
1,2018,12,600,297
0,2013,8,139,270
0,2015,11,22,278
0,2006,6,600,124
0,2016,5,433,39
1,2016,9,503,114
0,2016,11,108,52
0,2018,11,733,271
1,2012,12,503,111
1,2012,12,433,375
0,2018,11,112,52
0,2016,11,600,196
0,1984,11,239,52
0,2017,9,251,197
0,2017,11,25,315
0,2014,12,251,322
0,2019,11,503,278
0,2018,7,90,355
